Cluster.ID,Parent,TaxIDs,GIs,Genera,L.min,L.max,MAD,Defline.of.longest.sequence
4363,314293,6,6,6,662,672,0.9965277778,"Aotus azarai clone 9 olfactory receptor pseudogene, partial sequence"
4371,314293,6,6,6,673,673,1,"Saimiri sciureus clone OLG_71 olfactory receptor-like protein gene, partial sequence"
4372,314293,6,6,6,768,1926,0.5970058844,"Gorilla gorilla ELF5 (ELF5) gene, partial cds"
4377,314293,6,6,6,667,667,1,"Alouatta caraya clone OLG_7 olfactory receptor-like protein gene, partial sequence"
4381,314293,6,6,6,510,799,0.796620776,"Saguinus oedipus decay-accelerating factor-like protein gene, partial sequence"
4386,314293,6,6,5,813,813,1,"Cercopithecus aethiops isolate CAMP_cae cathelicidin (CAMP) gene, complete cds"
4388,9526,6,6,6,667,667,1,"Cercopithecus aethiops clone OLG_15 olfactory receptor-like protein gene, partial sequence"
54,9598,5,604,1,275,1121,0.4362280013,"Pan troglodytes troglodytes isolate WE464 mitochondrion, complete genome"
83,9459,5,328,1,426,931,0.8345209714,"Cheirogaleus crossleyi isolate AMB5.22 von Willebrand factor (vWF) gene, partial cds"
84,9459,5,326,1,565,738,0.8524199046,"Cheirogaleus crossleyi isolate AMB5.22 alpha fibrinogen (FIBA) gene, partial cds"
106,9459,5,256,1,259,1141,0.9833855993,"Cheirogaleus medius mitochondrion, complete genome"
157,9554,5,185,1,1138,1143,0.997611785,"Papio cynocephalus mitochondrial cytb gene for cytochrome b, complete cds, specimen_voucher: ZM08#3"
191,9459,5,162,1,529,684,0.998601184,"Cheirogaleus medius isolate GAR8 cytochrome oxidase subunit II (COII) gene, complete cds; mitochondrial"
209,9596,5,148,1,1041,1044,0.9980519312,"Pan paniscus mitochondrial DNA, complete sequence"
212,9596,5,146,1,500,684,0.9926299768,"Pan paniscus mitochondrial DNA, complete sequence"
214,376912,5,146,2,380,1534,0.2886267436,"Carlito syrichta mitochondrial DNA, complete genome"
230,9596,5,139,1,949,958,0.9953740557,"Pan troglodytes troglodytes isolate GT311 mitochondrion, complete genome"
231,9596,5,139,1,949,957,0.9970456237,"Pan paniscus mitochondrial DNA, complete sequence"
232,9596,5,139,1,1542,1542,1,"Pan paniscus mitochondrial DNA, complete sequence"
233,9596,5,139,1,681,681,1,"Pan paniscus mitochondrial DNA, complete sequence"
234,9596,5,139,1,784,784,1,"Pan paniscus mitochondrial DNA, complete sequence"
235,9596,5,139,1,346,346,1,"Pan paniscus mitochondrial DNA, complete sequence"
236,9596,5,139,1,297,297,1,"Pan paniscus mitochondrial DNA, complete sequence"
237,9596,5,139,1,1378,1378,1,"Pan paniscus mitochondrial DNA, complete sequence"
238,9596,5,139,1,1806,1812,0.999928534,"Pan paniscus mitochondrial DNA, complete sequence"
239,9596,5,139,1,525,525,1,"Pan paniscus mitochondrial DNA, complete sequence"
308,9459,5,118,1,348,348,1,"Cheirogaleus medius isolate JP6 cytochrome oxidase subunit III (COIII) gene, partial cds; tRNA-Gly gene, complete sequence; NADH dehydrogenase subunit 3 (ND3) gene, complete cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products"
309,9459,5,118,1,297,297,1,"Cheirogaleus medius isolate JP6 cytochrome oxidase subunit III (COIII) gene, partial cds; tRNA-Gly gene, complete sequence; NADH dehydrogenase subunit 3 (ND3) gene, complete cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products"
310,9459,5,118,1,1373,1378,0.9988684165,"Cheirogaleus medius isolate JP6 cytochrome oxidase subunit III (COIII) gene, partial cds; tRNA-Gly gene, complete sequence; NADH dehydrogenase subunit 3 (ND3) gene, complete cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products"
341,9459,5,111,1,515,605,0.9712158439,"Cheirogaleus medius isolate BEMA7.19 D-loop, partial sequence; mitochondrial"
377,9521,5,96,1,741,1140,0.9609740497,"Saimiri sciureus sciureus mitochondrial cytb gene for cytochrome b, isolate 92056"
386,9459,5,93,1,599,648,0.9933791318,"Cheirogaleus medius isolate CMD-1 CFTR gene, partial sequence"
406,9526,5,84,3,268,982,0.7132916303,"Gorilla gorilla isolate NA06N haplotype 1 toll-like receptor 3 (TLR3) gene, partial cds"
444,207598,5,73,2,434,755,0.8834074208,Pan paniscus isolate Zorba noncoding region 27 genomic sequence
455,207598,5,70,2,493,693,0.9219542362,Pan paniscus isolate Zorba noncoding region 29 genomic sequence
483,9596,5,67,1,480,720,0.9391791045,Pan troglodytes ellioti isolate Gah noncoding region 26 genomic sequence
488,1965096,5,65,1,531,1132,0.7162951889,"Callithrix penicillata clone CPE89 mitochondrial D-loop, partial sequence"
490,38066,5,65,1,491,1162,0.6191314709,"Alouatta caraya haplotype H001 isolate Aca16 mitochondrial control region, partial sequence"
497,314295,5,65,3,295,1207,0.5550188006,Gorilla gorilla clone A1.60 satellite alpha sequence
508,9596,5,63,1,710,773,0.9870633894,Pan paniscus isolate Zorba noncoding region 30 genomic sequence
561,9596,5,60,1,452,768,0.9177083333,Pan paniscus isolate Zorba noncoding region 28 genomic sequence
592,9476,5,56,1,891,911,0.9951191783,"Tarsius wallacei voucher SM26 thyroxine-binding prealbumin (TTR) gene, TTR-1 allele, intron"
593,9476,5,56,1,745,745,1,"Tarsius dentatus voucher K02 recombination activating protein 1 (RAG1) gene, RAG1-1 allele, partial cds"
594,9476,5,56,1,809,809,1,"Tarsius dentatus voucher K02 axin 1 isoform a (AXIN1) gene, AXIN1-1 allele, partial cds"
595,9476,5,56,1,535,536,0.9996002132,"Tarsius dentatus voucher K02 ATP-binding cassette sub-family A member 1 (ABCA1) gene, ABCA1-1 allele, intron"
600,9596,5,56,1,1190,1191,0.9991903562,Pan troglodytes schweinfurthii isolate Mimi noncoding region 2 genomic sequence
620,9521,5,54,1,546,1060,0.7688155136,"Saimiri sciureus sciureus mitochondrion, complete genome"
755,13557,5,44,1,357,1143,0.3435337628,"Hapalemur griseus griseus isolate dasi511 mitochondrion, partial genome"
826,376911,5,40,1,381,396,0.9823232323,"Nycticebus coucang javanicus isolate J1 D-loop, partial sequence; mitochondrial"
827,376917,5,40,1,381,396,0.9823232323,"Nycticebus coucang javanicus isolate J1 D-loop, partial sequence; mitochondrial"
828,9461,5,40,1,381,396,0.9823232323,"Nycticebus coucang javanicus isolate J1 D-loop, partial sequence; mitochondrial"
829,9469,5,40,1,381,396,0.9823232323,"Nycticebus coucang javanicus isolate J1 D-loop, partial sequence; mitochondrial"
851,376912,5,39,2,1037,1793,0.8306233644,"Tarsius sp. isolate CD41 PR domain 9 protein (PRDM9) gene, PRDM9-2 allele, partial cds"
889,314293,5,38,5,1159,1329,0.8864995446,"Hylobates lar clone HYL2 NBPF gene, partial cds"
916,30599,5,36,2,519,522,0.99600894,"Indri indri isolate ANOSIB13 mitochondrion, complete genome"
931,314295,5,36,3,493,771,0.7748594898,Hylobates moloch isolate NAN14 marker T2352 genomic sequence
932,314295,5,36,3,521,778,0.7986289632,Hylobates moloch isolate NAN12 marker T2064 genomic sequence
933,314295,5,36,3,440,641,0.807158953,Hylobates moloch isolate NAN14 marker T2019 genomic sequence
934,314295,5,36,3,371,429,0.9166666667,Hylobates moloch isolate NAN06 marker T1386 genomic sequence
935,314295,5,36,3,472,698,0.7969197708,Hylobates moloch isolate NAN10 marker T953 genomic sequence
1064,30600,5,29,1,684,684,1,"Propithecus verreauxi coquereli mitochondrial DNA, complete genome"
1065,13556,5,29,1,314,1017,0.3457091513,"Hapalemur griseus griseus isolate dasi511 mitochondrion, partial genome"
1110,30599,5,28,2,784,784,1,"Propithecus verreauxi coquereli mitochondrial DNA, complete genome"
1155,9476,5,27,1,772,956,0.9154269332,"Tarsius lariang mitochondrion, complete genome"
1182,30599,5,26,2,355,355,1,"Avahi laniger clone E1-1 short-wave sensitive type 1 opsin (SWS) gene, exon 1 and partial cds"
1204,9443,5,26,4,597,1209,0.5970605077,Sequence 3 from Patent WO2011150976
1247,207598,5,25,2,470,470,1,Gorilla gorilla isolate Moka chromosome 17 non-coding region T2984
1356,9462,5,22,1,383,980,0.7492115028,"Galago senegalensis mitochondrial DNA, complete genome"
1359,13556,5,22,1,1375,1378,0.9984166777,"Hapalemur griseus occidentalis isolate JP275 cytochrome oxidase subunit III (COIII) gene, partial cds; tRNA-Gly gene, complete sequence; NADH dehydrogenase subunit 3 (ND3) gene, complete cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products"
1369,9569,5,22,3,293,607,0.8017822375,Trachypithecus cristatus Alu insertion locus SLL_Yd_9
1417,13556,5,21,1,348,348,1,"Hapalemur griseus griseus isolate JP234 cytochrome oxidase subunit III (COIII) gene, partial cds; tRNA-Gly gene, complete sequence; NADH dehydrogenase subunit 3 (ND3) gene, complete cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products"
1418,13556,5,21,1,297,297,1,"Hapalemur griseus griseus isolate JP234 cytochrome oxidase subunit III (COIII) gene, partial cds; tRNA-Gly gene, complete sequence; NADH dehydrogenase subunit 3 (ND3) gene, complete cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial genes for mitochondrial products"
1419,13557,5,21,1,380,952,0.5547218888,"Hapalemur griseus griseus isolate dasi511 mitochondrion, partial genome"
1463,9467,5,20,1,1140,1140,1,"Loris tardigradus mitochondrial DNA, complete genome"
1581,376911,5,18,4,337,363,0.9735231099,"Loris tardigradus MHC class II DRB gene (Lota), intron 4"
1585,376917,5,18,4,337,363,0.9735231099,"Loris tardigradus MHC class II DRB gene (Lota), intron 4"
1627,54132,5,18,1,346,346,1,"Pygathrix nemaeus nemaeus NADH dehydrogenase subunit 3 (ND3) gene, partial cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; and tRNA-His gene, complete sequence; mitochondrial"
1628,54132,5,18,1,1373,1378,0.9995565231,"Pygathrix nemaeus nemaeus NADH dehydrogenase subunit 3 (ND3) gene, partial cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; and tRNA-His gene, complete sequence; mitochondrial"
1653,376917,5,18,4,337,363,0.9735231099,"Loris tardigradus MHC class II DRB gene (Lota), intron 4"
1777,314293,5,17,5,498,823,0.6949467515,Sequence 53 from Patent WO2008127711
1784,13149,5,16,1,252,256,0.9899902344,"Microcebus myoxinus endogenous virus Grey mouse lemur immunodeficiency virus 1 clone MMY3 LTR, partial sequence"
1816,,5,16,2,498,743,0.8961137281,"Macaca leonina isolate KMZ-5 TRIM5/CypA fusion gene, partial sequence"
1863,54132,5,15,1,297,297,1,"Pygathrix nemaeus nemaeus NADH dehydrogenase subunit 3 (ND3) gene, partial cds; tRNA-Arg gene, complete sequence; NADH dehydrogenase subunit 4L (ND4L) and NADH dehydrogenase subunit 4 (ND4) genes, complete cds; and tRNA-His gene, complete sequence; mitochondrial"
1883,314293,5,15,5,1035,1209,0.8967741935,"Saimiri boliviensis paternally expressed 10 (PEG10), transcript variant 1, mRNA"
1884,314293,5,15,4,274,804,0.7373134328,Macaca fascicularis mafa-G3 pseudogene for MHC class I antigen
2058,1532884,5,13,1,516,516,1,Sapajus flavius Alu insertion locus Cebidae5 genomic sequence
2282,314293,5,12,5,280,1347,0.7889136352,"Saimiri boliviensis antizyme inhibitor 1 (AZIN1), transcript variant 1, mRNA"
2287,9526,5,12,3,331,1816,0.5172081498,"Chlorocebus sabaeus actin, cytoplasmic 1 (LOC103219323) pseudogene on chromosome 12"
2288,9526,5,12,4,265,1128,0.7868646572,"Macaca fascicularis CD14 mRNA for monocyte differentiation antigen CD14, complete cds"
2399,9554,5,11,1,511,784,0.9683441558,"Papio cynocephalus isolate north mitochondrion, complete genome"
2561,314293,5,11,5,534,1722,0.5270826734,"Aotus trivirgatus immunity adhesion receptor DC-SIGN gene, complete cds"
2568,314293,5,11,5,284,1017,0.4366675606,"Pan paniscus DLX3 (DLX3) gene, partial cds"
2573,9526,5,11,4,399,1815,0.6964688204,"Cercocebus atys endogenous retrovirus group 3 member 1, envelope (ERV3-1), mRNA"
2606,376911,5,10,5,386,391,0.9943734015,"Perodicticus potto isolate 932 paired box 9 (PAX9) gene, complete cds"
2622,9461,5,10,3,1378,1381,0.998044895,"Nycticebus bengalensis mitochondrion, complete genome"
2665,376919,5,10,4,949,956,0.9972803347,"Chiropotes israelita mitochondrion, complete genome"
2666,376919,5,10,4,1039,1039,1,"Chiropotes israelita mitochondrion, complete genome"
2667,376919,5,10,4,1557,1557,1,"Chiropotes israelita mitochondrion, complete genome"
2668,376919,5,10,4,681,681,1,"Chiropotes israelita mitochondrion, complete genome"
2669,376919,5,10,4,784,784,1,"Chiropotes israelita mitochondrion, complete genome"
2670,376919,5,10,4,297,297,1,"Chiropotes israelita mitochondrion, complete genome"
2671,376919,5,10,4,1375,1375,1,"Chiropotes israelita mitochondrion, complete genome"
2672,376919,5,10,4,1794,1807,0.998229109,"Callicebus lugens mitochondrion, complete genome"
2673,376919,5,10,4,543,543,1,"Chiropotes israelita mitochondrion, complete genome"
2688,378855,5,10,3,1039,1039,1,"Ateles belzebuth mitochondrion, complete genome"
2689,378855,5,10,3,784,784,1,"Ateles belzebuth mitochondrion, complete genome"
2698,38068,5,10,3,922,1170,0.894017094,"Brachyteles hypoxanthus oxytocin receptor (OXTR) mRNA, complete cds"
2862,314293,5,10,5,322,954,0.7519916143,"Macaca fascicularis mRNA, complete cds, clone Qlv-U403A-F8: similar to Homo sapiens apolipoprotein E (APOE), mRNA, NM_000041.2"
2864,314293,5,10,4,379,1188,0.502020202,"Pan paniscus MSX2 (MSX2) gene, complete cds"
2909,9469,5,9,1,425,425,1,"Nycticebus bengalensis isolate B6 cytochrome b (cytb) gene, partial cds; mitochondrial"
2915,30615,5,9,3,741,1077,0.8429794697,"Mirza coquereli isolate MCE-1 RAG1 gene, partial sequence"
2916,30615,5,9,3,647,711,0.9549929677,"Cheirogaleus medius isolate CMD-1 LUC7L gene, partial sequence"
2971,38068,5,9,3,925,955,0.9884816754,"Ateles belzebuth mitochondrion, complete genome"
2972,9506,5,9,1,681,681,1,"Ateles geoffroyi vellerosus isolate S025 ATP synthase 8 and ATP synthase 6 genes, complete cds; mitochondrial genes for mitochondrial products"
3028,9569,5,9,3,931,1002,0.9921268574,"Nasalis larvatus isolate PR00679Nala bitter taste receptor TAS2R38 (TAS2R38) gene, complete cds"
3038,9577,5,9,2,498,898,0.6550358822,"Hylobates lar peptidylprolyl isomerase A (PPIA) gene, partial cds"
3092,,5,9,1,592,759,0.9755526277,"Macaca hecki isolate a1014 transducin beta-like 1 (TBL1Y) gene, partial cds"
3094,,5,9,1,464,464,1,"Macaca tonkeana isolate 561 Krueppel-like factor 10 (KFL10) gene, partial cds"
3095,,5,9,1,488,488,1,"Macaca hecki isolate 1014 prodynorphin (PDYN) gene, partial cds"
3114,9443,5,9,5,309,1823,0.5159992686,"Hylobates klossii NAB2 (NAB2) gene, partial cds"
3130,314293,5,9,5,466,1584,0.5040684624,"Pan paniscus MYC (MYC) gene, complete cds"
3134,9526,5,9,5,329,470,0.9245862884,"Chlorocebus aethiops endogenous virus HERV-K-like retrovirus LTR, sequence"
3135,9528,5,9,3,587,590,0.9986817326,"Cercopithecus aethiops aethiops isolate RD624301 BaEV endogenous retrovirus pol and env genes, partial sequence"
3147,1965102,5,8,1,549,549,1,"Callithrix cf. emiliae cytochrome oxidase II (COII) gene, partial cds; mitochondrial gene for mitochondrial product"
3189,30615,5,8,3,881,951,0.9699001052,"Cheirogaleus medius isolate CMD-1 AXIN1 gene, partial sequence"
3190,30615,5,8,3,521,597,0.9269262982,"Microcebus murinus ATP-binding cassette sub-family A (ABC1) gene, partial sequence"
3229,38039,5,8,3,644,946,0.8485729387,"Chiropotes satanas 1q31.3 non-coding marker, genomic sequence"
3230,38039,5,8,3,651,725,0.9329310345,"Pithecia irrorata 3p13 non-coding marker, genomic sequence"
3231,38039,5,8,3,593,709,0.9382933709,"Cacajao rubicundus 5p15.33 non-coding marker, genomic sequence"
3232,38039,5,8,3,652,703,0.9644381223,"Pithecia irrorata 2p22.3 non-coding marker, genomic sequence"
3233,38039,5,8,3,476,689,0.8800798258,"Chiropotes satanas 6p22.3 non-coding marker, genomic sequence"
3234,38039,5,8,3,622,661,0.9774962179,"Cacajao rubicundus 10q23.1 non-coding marker, genomic sequence"
3235,38039,5,8,3,543,630,0.9646825397,"Cacajao rubicundus 1p31.1 non-coding marker, genomic sequence"
3236,38039,5,8,3,620,681,0.9744860499,"Cacajao rubicundus Xq22.1 non-coding marker, genomic sequence"
3248,38068,5,8,3,595,680,0.9602941176,Lagothrix lagotricha marker mB22 genomic sequence
3249,38068,5,8,3,424,598,0.8503344482,"Ateles belzebuth 3q22.2 non-coding marker, genomic sequence"
3250,38068,5,8,3,464,505,0.9487623762,"Brachyteles arachnoides 10p12.33 non-coding marker, genomic sequence"
3251,38068,5,8,3,478,737,0.8364993216,"Ateles belzebuth 5p15.33 non-coding marker, genomic sequence"
3252,38068,5,8,3,714,1153,0.908716392,"Lagothrix lagotricha 2p22.3 non-coding marker, genomic sequence"
3253,38068,5,8,3,469,733,0.7769440655,"Ateles belzebuth 6p22.3 non-coding marker, genomic sequence"
3254,38068,5,8,3,530,628,0.9424761146,"Ateles belzebuth 1p31.1 non-coding marker, genomic sequence"
3255,38068,5,8,3,643,668,0.9734281437,"Brachyteles arachnoides Xq22.1 non-coding marker, genomic sequence"
3269,30589,5,8,1,681,681,1,"Alouatta palliata mexicana isolate S001 ATP synthase 8 and ATP synthase 6 genes, complete cds; mitochondrial genes for mitochondrial products"
3361,,5,8,1,863,863,1,"Macaca hecki isolate 1014 CCL2 gene, promoter region"
3364,314293,5,8,3,262,1364,0.6016312317,TSA: Pan troglodytes Chimpanzee_0048684 mRNA sequence
3367,9443,5,8,5,486,666,0.9303678679,"Autos azarai clone OLG_3 olfactory receptor-like protein gene, partial sequence"
3375,314293,5,8,5,569,592,0.9890202703,"Gorilla gorilla DNA, repeat sequence HERV-P gag, isolate:PG-GO-2"
3385,314293,5,8,5,328,696,0.7110272989,"Saguinus oedipus PMCHL gene, exons 4 and 5"
3388,9526,5,8,5,684,1764,0.5004251701,"Macaca fascicularis brain cDNA clone: QmoA-10805, similar to human ornithine decarboxylase antizyme 2 (OAZ2), mRNA, RefSeq: NM_002537.1"
3390,9526,5,8,3,370,1681,0.6537775134,TSA: Pan troglodytes Chimpanzee_0035449 mRNA sequence
3391,9526,5,8,5,288,720,0.5270833333,"Macaca fascicularis immunoglobulin A Fc receptor transcript variant 9 (FCAR) mRNA, complete cds, alternatively spliced"
3393,9526,5,8,5,271,471,0.6767515924,"Gorilla gorilla protamine 2 (PRM2) gene, complete cds"
3418,376911,5,7,5,814,1380,0.6602484472,"Otolemur crassicaudatus epsilon-, gamma-, delta-, and beta-globin genes, complete cds, and eta-globin pseudogene"
3435,9461,5,7,4,778,1075,0.9258471761,"Arctocebus calabarensis isolate ACL-1 RAG1 gene, partial sequence"
3436,9461,5,7,4,365,412,0.9590846047,"Arctocebus calabarensis isolate ACL-1 ADORA3 gene, partial sequence"
3439,9461,5,7,4,641,709,0.9671569615,"Loris tardigradus isolate LTA-2 LUC7L gene, partial sequence"
3440,9461,5,7,4,914,951,0.9891843173,"Arctocebus calabarensis isolate ACL-1 AXIN1 gene, partial sequence"
3463,30600,5,7,1,651,700,0.9614285714,"Propithecus coquereli isolate PVC-2 LUC7L gene, partial sequence"
3464,30600,5,7,1,877,949,0.9735059461,"Propithecus diadema isolate PDI-2 AXIN1 gene, partial sequence"
